date,destination_id,historical_footfall,accommodation_occupancy,booking_demand,search_demand,event_pressure,holiday_pressure,weather_pressure,traffic_pressure,observed_pressure,source,data_quality,confidence
2023-10-11,darjeeling,89.6,86.7,85.7,80.8,5.5,8.6,86.1,94.6,69.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-11,kalimpong,61.7,60.2,58.0,49.6,6.9,7.7,93.4,61.5,53.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-11,lava,31.7,30.8,33.0,27.8,6.3,8.8,85.8,29.5,33.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-11,lolegaon,33.4,28.6,33.4,27.6,6.6,9.9,93.0,32.1,31.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-11,rishop,29.2,28.9,22.9,27.1,7.5,12.9,88.4,27.5,32.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-11,mirik,54.8,53.6,49.5,50.5,4.7,9.6,84.5,51.2,44.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,darjeeling,87.6,85.5,78.0,79.6,8.8,7.7,86.2,89.7,67.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,kalimpong,61.3,60.2,57.3,50.8,4.0,14.5,92.2,59.4,52.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,lava,37.2,37.3,36.9,30.0,9.5,10.5,94.8,33.2,38.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,lolegaon,30.2,29.9,31.1,23.4,8.1,12.2,95.2,24.9,32.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,rishop,32.1,29.3,33.3,25.0,9.6,7.2,92.3,26.8,29.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-12,mirik,49.4,49.3,49.0,39.5,7.7,8.7,84.3,46.7,41.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,darjeeling,99.0,96.7,100.0,87.7,5.2,29.8,89.9,100.0,81.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,kalimpong,68.7,65.6,68.2,62.2,11.7,33.7,95.1,78.6,61.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,lava,38.7,36.3,40.0,34.3,14.2,33.7,87.2,45.7,41.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,lolegaon,34.1,30.7,39.0,28.3,9.3,26.6,92.7,45.0,36.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,rishop,35.2,35.6,40.2,34.4,11.8,28.6,89.1,48.3,45.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-13,mirik,56.6,56.0,61.6,51.2,6.4,39.3,93.5,64.8,56.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,darjeeling,100.0,93.7,100.0,92.5,6.6,33.9,89.7,100.0,81.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,kalimpong,77.6,71.1,76.4,71.7,11.8,37.8,88.2,86.5,66.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,lava,40.3,36.5,47.5,38.6,10.6,25.9,87.9,52.8,39.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,lolegaon,38.5,35.7,41.8,30.6,11.4,30.1,88.0,51.2,40.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,rishop,37.2,35.3,40.9,33.6,17.5,36.9,87.8,48.7,40.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-14,mirik,61.6,61.6,68.0,58.9,15.6,31.4,88.0,69.7,57.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,darjeeling,100.0,97.1,96.3,91.0,9.8,28.4,91.8,100.0,82.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,kalimpong,76.9,75.4,81.4,70.7,16.3,26.0,84.1,87.3,67.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,lava,37.5,32.9,43.6,33.6,7.4,26.5,87.6,51.4,38.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,lolegaon,37.8,39.5,42.7,33.3,16.1,39.9,86.7,48.4,42.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,rishop,35.2,32.6,44.0,32.4,6.9,25.1,88.4,45.7,38.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-15,mirik,60.3,54.4,67.1,53.3,15.5,27.6,90.5,74.1,55.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,darjeeling,91.6,83.6,80.8,77.6,3.1,13.4,84.1,91.8,71.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,kalimpong,60.4,53.5,53.5,50.8,3.3,12.2,89.6,52.9,49.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,lava,32.5,30.3,30.0,24.5,5.6,12.9,94.8,29.0,30.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,lolegaon,30.9,30.1,28.3,26.0,8.9,14.4,87.9,28.9,34.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,rishop,29.1,29.6,28.1,25.1,9.2,10.5,92.8,25.0,29.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-16,mirik,51.8,45.7,47.4,41.2,7.5,7.0,93.4,49.3,43.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,darjeeling,92.9,88.6,89.2,86.3,9.4,8.3,86.1,95.2,71.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,kalimpong,65.5,64.6,63.9,60.0,8.4,11.6,91.0,62.1,54.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,lava,33.0,31.4,28.3,25.7,7.2,12.0,86.9,30.1,32.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,lolegaon,32.3,28.8,29.1,28.3,7.2,12.4,94.6,26.7,30.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,rishop,31.2,27.6,32.2,28.2,4.1,7.5,93.7,29.6,28.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-17,mirik,50.0,46.6,48.6,47.6,5.5,6.9,86.1,42.6,40.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,darjeeling,86.8,79.6,83.1,76.1,6.2,10.0,85.4,88.7,70.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,kalimpong,64.4,61.0,62.6,54.1,3.2,13.1,93.0,56.9,51.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,lava,36.9,33.9,36.3,36.1,6.4,6.7,94.6,30.5,32.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,lolegaon,35.0,36.0,32.3,30.9,6.6,8.5,86.5,32.9,32.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,rishop,30.4,27.6,28.1,23.6,7.1,8.9,84.7,29.5,29.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-18,mirik,54.1,48.5,48.0,45.6,9.4,11.5,93.8,52.1,38.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,darjeeling,90.4,81.9,79.7,82.9,3.3,7.1,92.7,95.4,71.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,kalimpong,61.3,58.2,58.6,56.2,6.7,8.5,84.3,55.9,50.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,lava,34.6,33.8,33.7,27.4,6.9,7.0,84.1,30.0,30.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,lolegaon,32.6,27.4,33.7,25.1,2.4,6.5,85.8,26.9,30.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,rishop,26.3,26.2,25.8,22.7,5.7,11.6,84.6,24.7,27.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-19,mirik,49.5,45.8,42.6,40.4,3.0,12.2,89.4,47.4,41.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,darjeeling,100.0,97.4,100.0,100.0,7.6,88.6,92.8,100.0,86.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,kalimpong,94.4,89.0,96.1,94.6,16.4,89.6,93.3,100.0,85.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,lava,50.4,45.6,51.2,54.2,15.3,88.9,91.5,55.2,55.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,lolegaon,43.6,44.8,45.3,48.2,6.7,89.7,91.1,54.7,52.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,rishop,38.1,39.6,44.8,48.9,5.9,89.2,91.9,50.0,50.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-20,mirik,76.3,68.7,79.8,79.1,5.2,86.0,95.6,81.4,75.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,darjeeling,100.0,93.4,98.9,98.3,9.8,91.0,95.1,100.0,93.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,kalimpong,100.0,96.2,96.2,100.0,17.1,91.6,88.3,100.0,89.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,lava,51.6,48.5,52.0,58.4,5.8,93.1,95.6,58.4,57.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,lolegaon,44.8,39.1,47.5,52.9,16.7,91.2,87.1,56.8,52.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,rishop,45.5,44.2,51.0,49.3,14.2,90.9,87.0,49.9,49.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-21,mirik,82.8,77.8,87.5,86.3,9.8,94.0,87.7,86.2,74.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,darjeeling,100.0,95.4,100.0,98.7,10.5,93.4,87.0,100.0,91.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,kalimpong,98.6,92.2,95.6,99.3,15.0,96.5,90.2,100.0,90.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,lava,47.7,48.1,54.2,54.5,6.3,94.5,93.2,52.8,56.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,lolegaon,44.9,42.3,51.8,53.2,10.8,93.2,84.4,55.8,55.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,rishop,44.4,43.4,48.6,48.0,5.6,94.8,87.0,51.8,51.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-22,mirik,76.4,74.8,77.2,79.5,8.6,94.0,93.6,81.9,75.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,darjeeling,100.0,90.2,92.5,96.8,6.3,96.1,88.3,100.0,84.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,kalimpong,82.8,74.8,72.2,81.9,7.4,97.9,86.4,74.8,73.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,lava,45.8,46.4,41.7,49.8,5.5,95.5,93.9,35.5,47.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,lolegaon,40.6,39.8,37.2,43.0,9.8,95.5,89.1,33.6,45.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,rishop,33.6,32.3,33.0,44.5,2.4,96.4,92.0,26.1,42.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-23,mirik,68.9,65.5,63.7,77.0,2.5,97.1,93.1,64.1,66.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,darjeeling,100.0,92.2,88.0,97.5,10.0,87.8,93.4,97.6,83.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,kalimpong,88.3,81.4,83.9,92.9,9.4,89.5,91.3,84.1,77.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,lava,44.5,43.0,38.5,52.1,7.5,91.6,88.6,38.4,48.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,lolegaon,37.5,32.0,32.2,42.9,2.4,89.9,87.2,30.7,44.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,rishop,32.5,29.1,27.4,43.0,9.7,90.8,91.1,29.0,47.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-24,mirik,67.5,59.6,63.8,75.5,3.3,89.7,95.9,61.4,60.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,darjeeling,86.6,81.1,79.8,79.4,6.3,6.7,85.1,85.0,69.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,kalimpong,60.5,59.3,56.7,49.2,9.4,14.4,95.3,59.2,54.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,lava,32.9,32.4,32.3,29.7,6.8,13.8,93.4,29.0,34.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,lolegaon,35.2,36.8,34.2,31.4,7.0,14.6,95.1,31.2,36.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,rishop,31.2,32.1,32.5,31.7,9.2,8.0,85.7,29.4,27.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-25,mirik,51.2,48.2,50.5,45.8,5.5,10.1,89.3,43.1,45.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,darjeeling,87.6,84.8,78.7,72.6,5.8,9.7,85.1,92.3,70.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,kalimpong,60.9,58.0,52.8,55.1,2.7,6.6,94.7,58.6,48.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,lava,35.4,35.6,33.4,30.4,9.2,6.5,92.7,30.4,37.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,lolegaon,34.3,33.6,28.0,25.6,4.8,12.1,87.1,32.8,31.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,rishop,31.0,28.5,27.4,22.7,9.2,11.4,86.1,25.5,32.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-26,mirik,52.6,48.1,47.4,42.4,9.4,10.8,94.3,49.4,43.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,darjeeling,99.9,91.4,100.0,91.8,17.0,35.5,87.4,100.0,80.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,kalimpong,69.2,65.9,67.9,60.4,9.1,26.0,84.1,82.6,61.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,lava,36.0,31.0,45.0,30.2,14.9,37.4,88.9,47.8,42.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,lolegaon,35.9,36.1,38.8,31.9,11.9,32.5,91.4,50.4,42.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,rishop,30.0,26.3,35.4,31.3,14.8,31.7,90.9,41.2,36.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-27,mirik,56.8,51.1,62.9,50.8,14.8,35.9,88.3,70.8,54.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,darjeeling,100.0,96.5,100.0,91.7,14.3,26.6,86.6,100.0,83.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,kalimpong,81.2,72.7,80.7,72.0,6.2,30.0,94.0,88.4,67.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,lava,40.5,41.3,43.5,33.7,6.9,26.9,85.2,49.3,42.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,lolegaon,37.4,31.4,42.9,31.9,5.8,36.3,89.8,51.8,41.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,rishop,37.7,37.6,39.7,30.8,12.0,36.3,91.6,47.7,44.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-28,mirik,66.8,62.5,69.9,54.8,6.0,29.1,90.2,80.7,59.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,darjeeling,100.0,96.7,100.0,92.2,13.1,39.2,90.6,100.0,79.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,kalimpong,72.5,72.0,73.9,65.0,10.7,39.0,88.6,83.4,64.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,lava,43.5,37.6,46.7,35.9,9.1,34.9,85.3,53.9,43.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,lolegaon,34.1,33.6,39.2,28.6,14.1,30.7,92.3,44.9,36.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,rishop,31.2,26.0,38.2,23.1,15.8,33.1,93.3,45.1,38.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-29,mirik,60.6,58.6,60.8,53.5,8.4,30.6,84.7,71.7,57.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,darjeeling,86.7,82.3,81.0,74.3,3.1,10.3,91.0,86.1,67.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,kalimpong,62.9,62.0,60.2,57.8,6.5,9.3,90.0,55.2,54.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,lava,36.8,32.7,30.0,35.3,4.5,9.2,88.4,34.3,31.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,lolegaon,32.4,32.7,28.3,26.7,3.8,12.8,93.7,25.3,35.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,rishop,26.4,27.7,23.2,26.2,9.0,12.8,94.3,21.4,26.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-30,mirik,49.1,45.3,43.8,44.3,3.8,5.5,92.3,46.7,44.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,darjeeling,87.5,79.7,77.9,74.9,9.7,13.0,89.1,92.5,68.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,kalimpong,63.1,61.4,59.0,54.4,2.8,6.8,92.5,55.8,49.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,lava,33.9,35.6,31.2,34.4,6.3,10.2,88.7,26.6,33.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,lolegaon,28.5,26.6,26.4,24.0,7.7,14.9,85.5,29.2,23.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,rishop,26.7,25.9,28.1,22.9,8.3,5.1,93.6,23.7,30.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-10-31,mirik,50.5,44.8,49.0,40.2,7.8,14.2,84.6,46.6,43.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,darjeeling,88.0,84.8,80.8,74.7,4.8,10.9,88.6,91.9,72.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,kalimpong,67.1,64.2,60.7,56.7,6.1,8.1,85.5,62.8,54.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,lava,36.6,34.4,36.7,30.8,8.0,14.5,84.6,33.6,33.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,lolegaon,31.0,30.4,27.2,23.7,3.6,13.8,85.3,31.6,31.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,rishop,26.6,26.7,24.1,26.1,6.9,12.4,95.7,25.5,26.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-01,mirik,49.3,45.8,47.5,46.0,3.9,7.9,91.7,47.4,40.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,darjeeling,89.8,80.7,85.6,79.6,5.0,6.7,84.9,91.4,69.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,kalimpong,60.7,59.8,56.7,52.3,4.0,5.4,87.9,58.1,47.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,lava,31.5,30.5,31.3,25.0,7.8,10.0,85.7,29.4,31.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,lolegaon,34.6,28.6,34.7,34.1,8.3,12.4,90.2,32.4,38.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,rishop,28.3,26.4,24.3,29.0,8.7,8.5,86.1,23.3,33.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-02,mirik,50.5,46.9,49.1,41.5,6.3,8.6,84.8,47.2,40.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,darjeeling,96.9,92.7,97.6,80.4,13.9,36.3,93.6,100.0,80.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,kalimpong,68.3,63.9,70.9,61.7,16.4,36.0,93.6,81.9,66.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,lava,38.3,36.7,43.4,30.3,16.5,35.4,84.7,53.1,41.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,lolegaon,32.8,30.7,36.4,28.4,6.8,30.7,84.4,41.8,38.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,rishop,34.1,32.8,41.4,28.8,8.3,29.0,94.9,47.4,37.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-03,mirik,55.8,50.3,59.9,45.1,17.7,39.8,91.9,67.9,52.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,darjeeling,100.0,96.5,100.0,88.7,17.8,32.8,90.2,100.0,78.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,kalimpong,75.5,67.9,80.0,61.6,8.0,38.3,84.2,89.0,63.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,lava,42.0,39.0,43.6,41.1,11.6,34.5,92.1,52.3,45.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,lolegaon,38.1,31.9,39.7,31.5,9.8,37.0,87.5,52.3,38.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,rishop,34.1,32.5,42.8,31.5,13.3,26.3,90.1,41.1,36.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-04,mirik,66.0,64.9,69.9,55.0,9.0,38.0,91.1,78.8,61.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,darjeeling,100.0,90.3,97.6,90.7,5.2,37.5,88.9,100.0,77.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,kalimpong,77.4,76.4,79.9,67.5,6.0,25.3,92.3,88.5,70.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,lava,44.1,42.8,47.9,34.7,5.2,34.7,95.0,51.8,45.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,lolegaon,39.5,41.1,42.1,32.6,15.5,33.1,85.2,50.9,43.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,rishop,37.2,35.7,44.4,32.4,11.8,25.2,93.3,49.0,38.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-05,mirik,59.8,53.3,63.3,53.3,13.1,27.4,91.3,73.4,57.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,darjeeling,90.1,85.0,83.4,79.5,7.1,6.2,90.3,93.4,68.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,kalimpong,60.8,53.4,58.4,52.8,4.9,13.4,90.8,60.2,48.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,lava,31.5,30.4,26.0,32.2,3.1,13.8,93.2,27.3,33.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,lolegaon,32.4,33.1,27.3,23.7,9.8,10.5,84.1,32.6,29.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,rishop,31.8,28.8,26.4,23.7,5.7,8.4,87.8,31.5,28.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-06,mirik,53.6,51.8,46.4,45.1,6.8,12.8,85.2,50.3,45.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,darjeeling,92.2,87.1,83.1,82.2,6.7,14.4,89.2,91.3,75.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,kalimpong,62.6,59.5,57.2,58.2,9.1,14.1,87.2,60.4,56.9,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,lava,33.2,28.3,33.1,27.7,4.3,9.9,94.0,28.2,32.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,lolegaon,34.3,29.4,34.3,28.9,8.6,12.1,84.2,32.3,31.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,rishop,25.9,23.5,27.2,26.8,5.3,14.5,89.5,21.3,31.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-07,mirik,52.0,46.3,45.1,46.4,4.6,12.2,93.5,43.7,47.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,darjeeling,87.0,81.9,83.6,79.7,3.5,11.9,92.6,86.9,71.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,kalimpong,63.0,62.7,61.4,58.4,5.0,9.8,84.7,57.7,54.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,lava,35.2,34.7,36.0,26.9,6.6,14.7,91.3,33.9,35.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,lolegaon,34.1,28.7,28.9,25.8,9.0,12.4,86.7,32.8,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,rishop,31.1,25.7,29.2,24.4,2.3,5.7,89.2,25.8,34.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-08,mirik,50.5,49.1,50.4,40.3,6.0,12.9,90.7,45.0,44.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,darjeeling,88.5,85.7,78.5,78.6,5.7,10.9,90.9,93.3,69.5,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,kalimpong,62.1,62.0,59.3,53.8,7.9,14.6,93.5,58.3,53.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,lava,32.3,30.2,32.2,31.5,2.7,14.0,92.7,25.6,32.1,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,lolegaon,30.9,29.5,29.3,24.4,3.5,9.7,87.6,31.7,31.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,rishop,31.0,31.0,28.0,27.5,9.1,7.4,94.5,24.4,28.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-09,mirik,50.6,47.9,42.9,43.8,3.6,10.5,95.9,50.5,43.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,darjeeling,100.0,97.4,100.0,88.5,17.6,29.8,86.7,100.0,82.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,kalimpong,73.2,68.1,72.4,59.9,9.3,31.7,89.3,83.7,60.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,lava,35.7,32.4,41.8,29.9,9.7,31.0,86.5,44.7,40.2,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,lolegaon,35.7,32.2,43.0,27.5,11.4,35.5,92.8,48.6,38.0,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,rishop,33.2,34.3,35.3,25.0,6.3,36.7,95.3,40.9,38.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-10,mirik,57.0,51.9,64.0,52.0,5.7,35.5,86.0,65.1,53.6,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-11,darjeeling,100.0,93.0,97.9,91.2,17.1,35.5,85.0,100.0,82.4,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-11,kalimpong,75.2,70.2,75.7,69.1,12.4,38.1,84.7,84.4,66.3,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-11,lava,42.2,42.2,50.2,32.9,6.4,28.2,92.6,49.5,47.8,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-11,lolegaon,40.0,39.1,42.9,36.5,13.0,25.5,87.4,54.0,38.7,SYNTHETIC_GENERATOR,HIGH,0.92
2023-11-11,rishop,35.9,35.9,42.7,35.0,11.0,33.3,95.2,47.7,40.0,SYNTHETIC_GENERATOR,HIGH,0.92
